,client_id,monetary,recency,frequency,age,education,gender
9920,16159_id,34,708,372,43.0,bachelor,female
9921,16644_id,45,685,734,43.0,bachelor,female
9922,2576_id,12,150,29,42.0,bachelor,male
9923,16850_id,43,600,982,42.0,bachelor,male
9924,17276_id,44,678,838,42.0,bachelor,male
9925,5941_id,16,262,129,43.0,bachelor,male
9926,18638_id,62,1150,4180,43.0,bachelor,female
9927,7567_id,20,293,109,44.0,bachelor,female
9928,5768_id,16,178,76,42.0,bachelor,female
9929,19045_id,82,1103,3554,45.0,bachelor,male
9930,14272_id,28,570,337,42.0,bachelor,male
9931,10664_id,19,385,153,44.0,bachelor,male
9932,4748_id,17,231,42,42.0,bachelor,male
9933,6702_id,18,271,134,42.0,bachelor,female
9934,16748_id,40,647,743,44.0,bachelor,female
9935,10798_id,20,400,221,43.0,bachelor,male
9936,9191_id,21,353,208,44.0,bachelor,female
9937,5723_id,15,177,92,45.0,bachelor,male
9938,7140_id,17,315,99,44.0,bachelor,female
9939,1527_id,12,167,21,42.0,bachelor,female
9940,3999_id,15,176,65,44.0,bachelor,female
9941,17780_id,42,990,1262,44.0,bachelor,female
9942,3538_id,15,204,47,44.0,bachelor,male
9943,14536_id,27,487,392,45.0,bachelor,male
9944,8907_id,20,254,161,45.0,bachelor,female
9945,13975_id,25,574,265,44.0,bachelor,female
9946,17579_id,41,888,1436,44.0,bachelor,male
9947,2844_id,12,153,20,43.0,bachelor,female
9948,18003_id,64,1067,1824,45.0,bachelor,female
9949,16199_id,27,680,503,42.0,bachelor,male
9950,7211_id,19,259,148,42.0,bachelor,female
9951,16532_id,49,637,730,45.0,bachelor,female
9952,8935_id,21,287,186,44.0,bachelor,male
9953,19590_id,66,2089,7452,43.0,bachelor,male
9954,15921_id,27,616,344,42.0,bachelor,male
9955,12074_id,22,365,279,42.0,bachelor,male
9956,8872_id,19,283,193,45.0,bachelor,female
9957,1859_id,12,144,35,43.0,bachelor,male
9958,2424_id,14,163,37,42.0,bachelor,female
9959,13986_id,25,508,252,44.0,bachelor,male
9960,12985_id,23,497,314,43.0,bachelor,female
9961,9048_id,19,415,164,43.0,bachelor,male
9962,18096_id,62,738,1449,43.0,bachelor,male
9963,2700_id,14,156,24,44.0,bachelor,male
9964,17392_id,48,638,903,44.0,bachelor,male
9965,1313_id,14,124,19,44.0,bachelor,male
9966,10222_id,20,437,167,44.0,bachelor,male
9967,17360_id,39,718,788,42.0,bachelor,female
9968,5753_id,18,206,120,42.0,bachelor,female
9969,18747_id,58,1198,4761,43.0,bachelor,female
9970,10064_id,20,383,153,45.0,bachelor,female
9971,1521_id,13,138,38,43.0,bachelor,female
9972,9710_id,21,391,217,42.0,bachelor,female
9973,5121_id,18,215,41,45.0,bachelor,female
9974,2805_id,13,156,35,44.0,bachelor,male
9975,4264_id,16,193,64,45.0,bachelor,female
9976,3006_id,12,112,27,42.0,bachelor,female
9977,5658_id,18,193,93,44.0,bachelor,male
9978,13299_id,23,584,273,45.0,bachelor,female
9979,4187_id,17,205,55,45.0,bachelor,male
9980,9300_id,19,451,164,43.0,bachelor,male
9981,19938_id,100,4613,8361,43.0,bachelor,female
9982,14099_id,22,519,317,45.0,bachelor,female
9983,4539_id,17,171,55,44.0,bachelor,male
9984,11427_id,20,363,167,45.0,bachelor,male
9985,11213_id,21,467,239,45.0,bachelor,male
9986,10770_id,20,398,164,42.0,bachelor,female
9987,5268_id,17,194,41,42.0,bachelor,female
9988,14925_id,28,519,379,43.0,bachelor,male
9989,13416_id,22,523,301,44.0,bachelor,female
9990,19177_id,80,1129,5703,43.0,bachelor,female
9991,13298_id,23,510,277,42.0,bachelor,female
9992,16144_id,30,664,329,44.0,bachelor,male
9993,13839_id,25,544,286,43.0,bachelor,female
9994,9841_id,20,396,158,45.0,bachelor,female
9995,11789_id,22,390,240,45.0,bachelor,male
9996,16791_id,41,660,528,44.0,bachelor,male
9997,15222_id,31,637,361,45.0,bachelor,male
9998,12347_id,24,349,303,43.0,bachelor,male
9999,11795_id,23,466,261,45.0,bachelor,male
10000,13388_id,22,515,315,44.0,bachelor,female
10001,15138_id,31,520,383,45.0,bachelor,male
10002,140_id,12,24,17,43.0,bachelor,male
10003,16363_id,46,680,537,43.0,bachelor,male
10004,19388_id,69,1856,6062,42.0,bachelor,female
10005,15226_id,31,607,471,45.0,bachelor,female
10006,1067_id,13,17,17,42.0,bachelor,male
10007,8754_id,21,287,227,44.0,bachelor,female
10008,18448_id,58,738,1708,43.0,bachelor,male
10009,18828_id,56,1233,2995,43.0,bachelor,male
10010,800_id,13,33,14,45.0,bachelor,male
10011,17557_id,45,907,1126,44.0,bachelor,female
10012,10950_id,20,479,217,44.0,bachelor,female
10013,14745_id,32,587,334,44.0,bachelor,male
10014,7658_id,19,291,71,43.0,bachelor,male
10015,4565_id,16,190,64,42.0,bachelor,male
10016,17767_id,43,759,1397,43.0,bachelor,female
10017,9027_id,20,365,195,44.0,bachelor,female
10018,6906_id,15,309,73,42.0,bachelor,male
10019,5626_id,16,209,79,45.0,bachelor,male
10020,16372_id,43,640,801,42.0,bachelor,female
10021,5754_id,15,239,112,42.0,bachelor,male
10022,14981_id,34,596,499,43.0,bachelor,female
10023,15578_id,33,696,410,43.0,bachelor,male
10024,19599_id,93,2018,5393,43.0,bachelor,male
10025,6863_id,17,268,113,43.0,bachelor,female
10026,17071_id,38,697,598,43.0,bachelor,female
10027,19866_id,91,3199,8625,44.0,bachelor,female
10028,9537_id,19,364,217,45.0,bachelor,male
10029,6813_id,17,322,97,45.0,bachelor,male
10030,6609_id,17,265,133,45.0,bachelor,male
10031,13205_id,24,556,273,45.0,bachelor,female
10032,965_id,12,65,19,43.0,bachelor,female
10033,13746_id,22,506,283,44.0,bachelor,male
10034,12110_id,22,353,302,45.0,bachelor,male
10035,8361_id,21,269,70,43.0,bachelor,female
10036,9740_id,20,350,229,45.0,bachelor,male
10037,5285_id,15,239,46,42.0,bachelor,female
10038,3867_id,17,179,49,44.0,bachelor,female
10039,11833_id,22,341,246,43.0,bachelor,female
10040,14849_id,34,539,416,44.0,bachelor,male
10041,3231_id,16,220,66,45.0,bachelor,female
10042,6520_id,15,262,76,43.0,bachelor,female
10043,3951_id,18,219,50,44.0,bachelor,male
10044,16851_id,43,645,740,44.0,bachelor,male
10045,7474_id,20,286,122,44.0,bachelor,male
10046,7108_id,17,280,95,44.0,bachelor,male
10047,786_id,12,93,14,44.0,bachelor,male
10048,4380_id,15,171,65,42.0,bachelor,female
10049,13190_id,26,509,281,45.0,bachelor,female
10050,12372_id,22,496,312,43.0,bachelor,female
10051,4628_id,15,228,54,45.0,bachelor,male
10052,9724_id,21,369,161,43.0,bachelor,male
10053,14733_id,34,538,348,43.0,bachelor,male
10054,2802_id,13,130,21,44.0,bachelor,male
10055,18831_id,52,1333,3840,43.0,bachelor,female
10056,4843_id,16,226,47,44.0,bachelor,male
10057,1864_id,14,117,33,42.0,bachelor,female
10058,2217_id,12,99,37,45.0,bachelor,male
10059,7774_id,21,326,74,42.0,bachelor,male
10060,13177_id,24,487,269,44.0,bachelor,male
10061,6709_id,16,240,126,43.0,bachelor,female
10062,7604_id,19,288,72,43.0,bachelor,male
10063,4153_id,15,199,67,44.0,bachelor,male
10064,9383_id,20,338,157,44.0,bachelor,male
10065,10576_id,19,425,223,42.0,bachelor,male
10066,2248_id,13,160,27,44.0,bachelor,male
10067,3102_id,14,112,21,45.0,bachelor,male
10068,14736_id,28,565,361,45.0,bachelor,male
10069,16781_id,40,670,691,45.0,bachelor,female
10070,1182_id,13,45,14,44.0,bachelor,female
10071,888_id,14,13,14,44.0,bachelor,female
10072,8961_id,19,272,173,44.0,bachelor,male
10073,616_id,12,79,16,42.0,bachelor,female
10074,1603_id,12,96,22,45.0,bachelor,female
10075,13796_id,25,519,274,45.0,bachelor,male
10076,15094_id,29,527,486,43.0,bachelor,male
10077,13495_id,22,495,272,43.0,bachelor,male
10078,9440_id,21,407,182,42.0,bachelor,female
10079,565_id,13,61,19,45.0,bachelor,male
10080,14106_id,24,578,274,45.0,bachelor,male
10081,4041_id,15,238,62,45.0,bachelor,female
10082,16323_id,47,614,694,45.0,bachelor,male
10083,9720_id,21,419,234,44.0,bachelor,female
10084,19470_id,84,1541,7180,42.0,bachelor,female
10085,4818_id,18,223,44,45.0,bachelor,female
10086,13481_id,25,590,306,43.0,bachelor,male
10087,9696_id,19,452,196,44.0,bachelor,male
10088,13193_id,24,575,254,44.0,bachelor,male
10089,3545_id,18,218,46,45.0,bachelor,female
10090,16949_id,49,619,759,45.0,bachelor,male
10091,4892_id,16,237,65,44.0,bachelor,female
10092,549_id,14,36,17,42.0,bachelor,male
10093,3155_id,12,98,22,43.0,bachelor,female
10094,6713_id,17,309,112,45.0,bachelor,male
10095,11103_id,19,406,217,44.0,bachelor,male
10096,8844_id,21,280,180,43.0,bachelor,female
10097,9547_id,20,421,209,42.0,bachelor,female
10098,2148_id,14,141,39,45.0,bachelor,female
10099,11485_id,21,434,210,42.0,bachelor,male
10100,18246_id,63,1063,2362,44.0,bachelor,female
10101,11129_id,20,371,196,44.0,bachelor,female
10102,3086_id,12,97,37,42.0,bachelor,male
10103,487_id,12,72,18,43.0,bachelor,male
10104,17625_id,35,1025,1507,45.0,bachelor,male
10105,9115_id,19,342,184,42.0,bachelor,male
10106,7624_id,20,278,79,44.0,bachelor,male
10107,1550_id,13,101,28,45.0,bachelor,female
10108,3832_id,16,194,47,45.0,bachelor,female
10109,10656_id,21,353,238,43.0,bachelor,male
10110,12419_id,25,534,271,45.0,bachelor,female
10111,17108_id,35,651,522,42.0,bachelor,male
10112,16_id,12,81,16,42.0,bachelor,male
10113,11433_id,21,344,220,45.0,bachelor,male
10114,8852_id,21,264,195,43.0,bachelor,male
10115,4191_id,15,182,59,42.0,bachelor,male
10116,2835_id,12,100,22,43.0,bachelor,male
10117,538_id,12,42,19,45.0,bachelor,male
10118,1979_id,14,133,23,43.0,bachelor,male
10119,5759_id,15,192,74,44.0,bachelor,female
10120,718_id,12,19,15,42.0,bachelor,male
10121,13393_id,23,579,249,44.0,bachelor,male
10122,5394_id,15,215,46,43.0,bachelor,male
10123,13536_id,23,530,251,44.0,bachelor,female
10124,6367_id,16,260,126,45.0,bachelor,male
10125,939_id,13,53,18,43.0,bachelor,male
10126,6674_id,15,308,103,42.0,bachelor,female
10127,19657_id,92,1687,8064,43.0,bachelor,female
10128,6592_id,17,278,143,43.0,bachelor,male
10129,14518_id,33,578,443,44.0,bachelor,male
10130,15503_id,29,665,437,42.0,bachelor,male
10131,10678_id,20,394,155,44.0,bachelor,female
10132,1100_id,14,43,15,43.0,bachelor,female
10133,5129_id,17,223,60,45.0,bachelor,male
10134,14246_id,29,534,448,44.0,bachelor,female
10135,153_id,12,17,16,42.0,bachelor,male
10136,17663_id,49,892,1876,44.0,bachelor,female
10137,10184_id,20,357,155,44.0,bachelor,female
10138,7448_id,21,301,108,44.0,bachelor,female
10139,7500_id,19,302,143,43.0,bachelor,male
10140,14076_id,22,577,249,42.0,bachelor,female
10141,11792_id,23,395,301,43.0,bachelor,female
10142,9833_id,19,442,228,42.0,bachelor,female
10143,18220_id,63,824,2013,43.0,bachelor,female
10144,7452_id,19,322,73,44.0,bachelor,male
10145,13967_id,25,589,260,45.0,bachelor,female
10146,6450_id,17,240,128,44.0,bachelor,female
10147,8694_id,20,333,235,43.0,bachelor,female
10148,16391_id,49,614,614,45.0,bachelor,female
10149,15069_id,27,502,431,44.0,bachelor,female
10150,14712_id,34,494,452,44.0,bachelor,male
10151,12742_id,22,497,313,42.0,bachelor,female
10152,2564_id,12,141,30,44.0,bachelor,male
10153,13657_id,23,549,305,42.0,bachelor,male
10154,18142_id,53,993,1924,44.0,bachelor,male
10155,9029_id,19,393,219,42.0,bachelor,female
10156,5770_id,15,226,94,43.0,bachelor,female
10157,10703_id,19,464,200,44.0,bachelor,male
10158,19625_id,101,2059,5761,44.0,bachelor,female
10159,17687_id,47,1045,1999,42.0,bachelor,male
10160,16498_id,43,623,797,43.0,bachelor,female
10161,17681_id,37,789,1198,42.0,bachelor,female
10162,15474_id,31,605,366,44.0,bachelor,male
10163,14448_id,33,499,348,45.0,bachelor,male
10164,422_id,13,57,17,42.0,bachelor,female
10165,11735_id,23,437,307,43.0,bachelor,female
10166,2252_id,14,156,39,42.0,bachelor,female
10167,1946_id,12,165,27,45.0,bachelor,female
10168,4815_id,18,209,54,45.0,bachelor,male
10169,9853_id,20,466,166,45.0,bachelor,male
10170,9446_id,19,344,169,45.0,bachelor,female
10171,10242_id,20,415,195,42.0,bachelor,female
10172,721_id,12,50,19,45.0,bachelor,male
10173,5352_id,17,175,45,42.0,bachelor,female
10174,17479_id,36,715,776,42.0,bachelor,female
10175,2374_id,13,146,28,44.0,bachelor,female
10176,18503_id,63,1015,2157,45.0,bachelor,male
10177,18418_id,60,999,2066,44.0,bachelor,female
10178,7967_id,20,327,133,42.0,bachelor,male
10179,9750_id,21,394,210,44.0,bachelor,female
10180,19225_id,74,1217,7175,42.0,bachelor,female
10181,14635_id,31,584,329,44.0,bachelor,female
10182,13519_id,23,547,275,45.0,bachelor,female
10183,4749_id,15,175,62,44.0,bachelor,male
10184,3603_id,15,201,42,42.0,bachelor,female
10185,14820_id,34,521,368,42.0,bachelor,female
10186,9551_id,20,405,164,44.0,bachelor,female
10187,13392_id,23,553,259,45.0,bachelor,male
10188,2235_id,12,145,31,42.0,bachelor,male
10189,18754_id,59,1176,3953,42.0,bachelor,female
10190,16754_id,47,641,865,45.0,bachelor,male
10191,16150_id,34,697,356,45.0,bachelor,female
10192,7502_id,20,274,91,42.0,bachelor,female
10193,4024_id,15,226,61,44.0,bachelor,male
10194,7762_id,21,271,71,45.0,bachelor,male
10195,10835_id,21,341,236,42.0,bachelor,male
10196,9006_id,21,360,201,42.0,bachelor,male
10197,16456_id,38,669,630,44.0,bachelor,female
10198,8956_id,19,283,216,45.0,bachelor,male
10199,19607_id,99,2107,5485,43.0,bachelor,female
10200,7123_id,15,296,121,43.0,bachelor,female
10201,6914_id,15,326,126,45.0,bachelor,male
10202,594_id,12,33,14,45.0,bachelor,male
10203,9030_id,19,358,164,45.0,bachelor,male
10204,12256_id,25,351,311,42.0,bachelor,male
10205,1918_id,13,145,24,45.0,bachelor,male
10206,1774_id,14,120,21,43.0,bachelor,female
10207,4774_id,18,188,56,44.0,bachelor,female
10208,2837_id,12,166,31,42.0,bachelor,male
10209,4262_id,16,209,62,42.0,bachelor,female
10210,7738_id,19,300,96,45.0,bachelor,female
10211,14129_id,25,575,269,42.0,bachelor,male
10212,18055_id,52,842,1717,43.0,bachelor,male
10213,8080_id,20,259,147,43.0,bachelor,male
10214,13935_id,22,502,306,44.0,bachelor,female
10215,11218_id,20,449,204,45.0,bachelor,male
10216,1065_id,14,42,14,43.0,bachelor,female
10217,4256_id,15,204,40,45.0,bachelor,female
10218,6156_id,15,299,94,42.0,bachelor,female
10219,11933_id,22,474,295,42.0,bachelor,male
10220,17039_id,47,700,510,43.0,bachelor,male
10221,2381_id,14,103,20,45.0,bachelor,male
10222,14749_id,29,589,402,44.0,bachelor,male
10223,16419_id,45,631,865,44.0,bachelor,male
10224,19476_id,73,1963,5638,43.0,bachelor,female
10225,3360_id,18,229,55,44.0,bachelor,female
10226,14968_id,27,519,387,42.0,bachelor,female
10227,3836_id,17,220,43,43.0,bachelor,male
10228,100_id,12,59,15,44.0,bachelor,male
10229,1150_id,12,47,18,42.0,bachelor,male
10230,4850_id,15,232,58,44.0,bachelor,female
10231,6912_id,18,256,126,45.0,bachelor,female
10232,5217_id,16,225,56,42.0,bachelor,female
10233,18146_id,53,922,1566,42.0,bachelor,male
10234,9936_id,20,418,199,42.0,bachelor,female
10235,15860_id,28,610,386,44.0,bachelor,male
10236,7265_id,20,333,75,43.0,bachelor,female
10237,17844_id,47,934,1108,43.0,bachelor,female
10238,3886_id,17,202,46,43.0,bachelor,male
10239,10452_id,20,368,196,45.0,bachelor,male
10240,7594_id,19,272,93,43.0,bachelor,male
10241,17111_id,38,642,993,44.0,bachelor,male
10242,9168_id,21,346,236,42.0,bachelor,female
10243,1205_id,14,136,19,47.0,bachelor,male
10244,4406_id,16,199,40,47.0,bachelor,female
10245,6338_id,17,264,128,46.0,bachelor,female
10246,3523_id,15,219,60,49.0,bachelor,male
10247,3748_id,16,222,64,49.0,bachelor,female
10248,1663_id,13,167,23,48.0,bachelor,male
10249,13891_id,24,540,303,48.0,bachelor,male
10250,1192_id,13,34,18,49.0,bachelor,male
10251,7035_id,17,269,106,47.0,bachelor,male
10252,3883_id,18,187,56,47.0,bachelor,female
10253,10126_id,19,404,197,47.0,bachelor,female
10254,5427_id,18,180,44,48.0,bachelor,male
10255,18566_id,50,1262,3397,46.0,bachelor,male
10256,5075_id,18,232,40,46.0,bachelor,male
10257,4727_id,16,237,43,49.0,bachelor,male
10258,17905_id,35,859,1501,46.0,bachelor,male
10259,16928_id,45,704,664,49.0,bachelor,female
10260,12068_id,26,388,278,46.0,bachelor,female
10261,8468_id,19,293,155,47.0,bachelor,male
10262,7122_id,16,325,126,49.0,bachelor,female
10263,14744_id,33,487,381,48.0,bachelor,female
10264,11705_id,24,360,292,48.0,bachelor,male
10265,2945_id,13,108,25,49.0,bachelor,female
10266,2469_id,13,150,29,47.0,bachelor,male
10267,17212_id,45,649,994,49.0,bachelor,female
10268,8169_id,20,309,79,49.0,bachelor,male
10269,4616_id,16,238,55,49.0,bachelor,male
10270,16786_id,48,696,830,46.0,bachelor,female
10271,18330_id,63,1034,1297,48.0,bachelor,male
10272,6296_id,16,309,125,48.0,bachelor,female
10273,14682_id,33,483,358,46.0,bachelor,male
10274,13688_id,24,504,310,46.0,bachelor,female
10275,13215_id,22,565,275,49.0,bachelor,female
10276,5477_id,18,189,55,49.0,bachelor,female
10277,7928_id,20,305,133,49.0,bachelor,male
10278,7146_id,16,286,70,47.0,bachelor,male
10279,2521_id,14,102,21,49.0,bachelor,male
10280,16294_id,49,681,890,48.0,bachelor,female
10281,12283_id,22,456,241,48.0,bachelor,male
10282,9693_id,21,423,177,47.0,bachelor,male
10283,2635_id,12,152,26,48.0,bachelor,female
10284,18534_id,51,865,1703,48.0,bachelor,male
10285,15855_id,27,713,374,48.0,bachelor,female
10286,12191_id,26,454,265,49.0,bachelor,female
10287,7120_id,17,258,89,48.0,bachelor,female
10288,7257_id,20,269,70,47.0,bachelor,male
10289,15398_id,30,682,364,48.0,bachelor,male
10290,15351_id,27,675,373,49.0,bachelor,female
10291,7600_id,21,243,77,49.0,bachelor,female
10292,4188_id,18,193,56,49.0,bachelor,female
10293,2646_id,14,161,21,47.0,bachelor,female
10294,13111_id,23,513,262,48.0,bachelor,female
10295,5676_id,15,230,102,46.0,bachelor,male
10296,9733_id,20,418,152,47.0,bachelor,male
10297,14463_id,29,522,486,47.0,bachelor,female
10298,12872_id,26,512,244,47.0,bachelor,male
10299,13453_id,26,573,317,48.0,bachelor,female
10300,8163_id,19,284,120,47.0,bachelor,female
10301,9706_id,19,339,225,48.0,bachelor,female
10302,12553_id,26,496,315,48.0,bachelor,female
10303,7195_id,16,291,80,49.0,bachelor,female
10304,18111_id,57,1017,1778,49.0,bachelor,female
10305,11675_id,22,411,283,48.0,bachelor,male
10306,12645_id,26,493,240,48.0,bachelor,female
10307,4704_id,15,192,50,47.0,bachelor,female
10308,7720_id,20,248,126,49.0,bachelor,female
10309,10881_id,21,396,238,49.0,bachelor,male
10310,2413_id,13,146,28,48.0,bachelor,female
10311,4536_id,16,193,57,47.0,bachelor,male
10312,6420_id,17,306,127,48.0,bachelor,female
10313,17668_id,46,1008,2049,49.0,bachelor,female
10314,18010_id,62,901,1090,48.0,bachelor,male
10315,5898_id,17,335,91,49.0,bachelor,female
10316,4291_id,17,224,44,47.0,bachelor,female
10317,9091_id,20,465,206,48.0,bachelor,male
10318,15730_id,29,617,476,46.0,bachelor,female
10319,12470_id,25,534,301,46.0,bachelor,female
10320,15024_id,33,561,393,48.0,bachelor,male
10321,16219_id,36,624,935,49.0,bachelor,male
10322,19425_id,81,1940,5503,48.0,bachelor,female
10323,7796_id,21,312,144,49.0,bachelor,female
10324,16788_id,35,620,650,46.0,bachelor,female
10325,14517_id,29,568,359,46.0,bachelor,female
10326,3386_id,16,202,40,46.0,bachelor,male
10327,8720_id,20,260,212,48.0,bachelor,female
10328,528_id,13,22,19,46.0,bachelor,male
10329,3671_id,18,198,65,46.0,bachelor,female
10330,6876_id,17,260,117,49.0,bachelor,male
10331,15515_id,32,626,321,48.0,bachelor,male
10332,4338_id,16,179,60,49.0,bachelor,female
10333,9304_id,19,388,208,49.0,bachelor,male
10334,19826_id,89,2161,8300,49.0,bachelor,male
10335,14030_id,26,496,245,48.0,bachelor,male
10336,15366_id,31,627,417,49.0,bachelor,male
10337,328_id,13,65,14,48.0,bachelor,female
10338,12734_id,22,559,257,47.0,bachelor,male
10339,15970_id,28,663,394,47.0,bachelor,male
10340,2430_id,12,158,26,49.0,bachelor,female
10341,17246_id,44,632,742,47.0,bachelor,female
10342,12575_id,23,533,275,47.0,bachelor,female
10343,17513_id,35,672,650,48.0,bachelor,male
10344,15644_id,29,610,431,47.0,bachelor,male
10345,9486_id,20,372,152,49.0,bachelor,male
10346,14580_id,31,554,354,49.0,bachelor,female
10347,12024_id,24,422,305,47.0,bachelor,male
10348,9656_id,21,345,161,49.0,bachelor,male
10349,10623_id,20,440,237,48.0,bachelor,male
10350,10919_id,20,407,160,49.0,bachelor,female
10351,13689_id,24,560,272,48.0,bachelor,female
10352,1961_id,13,155,35,46.0,bachelor,female
10353,3541_id,15,228,53,46.0,bachelor,female
10354,18276_id,56,982,2062,47.0,bachelor,female
10355,1074_id,13,80,15,47.0,bachelor,male
10356,9333_id,19,417,161,47.0,bachelor,female
10357,9594_id,20,337,180,47.0,bachelor,male
10358,8242_id,19,319,75,48.0,bachelor,male
10359,4611_id,18,213,66,49.0,bachelor,male
10360,18535_id,59,742,1765,47.0,bachelor,male
10361,5986_id,16,309,122,46.0,bachelor,male
10362,5556_id,18,188,44,48.0,bachelor,female
10363,6925_id,16,274,116,47.0,bachelor,male
10364,347_id,14,16,15,47.0,bachelor,female
10365,15293_id,32,646,325,46.0,bachelor,female
10366,4423_id,18,187,57,46.0,bachelor,male
10367,4170_id,15,238,63,47.0,bachelor,female
10368,12485_id,22,482,300,48.0,bachelor,male
10369,12399_id,22,538,247,47.0,bachelor,male
10370,830_id,14,17,17,47.0,bachelor,female
10371,7930_id,20,242,75,48.0,bachelor,female
10372,17051_id,45,683,505,46.0,bachelor,female
10373,3372_id,16,237,49,47.0,bachelor,female
10374,5888_id,18,319,78,47.0,bachelor,male
